dataset,prop_budget,beta0,rho,gamma,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,47,0.02352900058031082,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,48,0.02354016713798046,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,49,0.023546922951936722,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,50,0.02353760413825512,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,51,0.023551680147647858,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,52,0.023543864488601685,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,53,0.023523593321442604,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,54,0.02353433147072792,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,55,0.023534413427114487,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,56,0.02351517602801323,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,57,0.023544512689113617,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,58,0.023520708084106445,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,59,0.023532209917902946,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,60,0.023557346314191818,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,61,0.023530371487140656,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,62,0.023535430431365967,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,63,0.023519126698374748,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,64,0.023545805364847183,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,65,0.02354203537106514,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,66,0.02353401854634285,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,67,0.02354293502867222,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,68,0.023547062650322914,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,69,0.023536143824458122,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,70,0.023530015721917152,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,71,0.023523805662989616,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,72,0.0235357116907835,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,73,0.023546792566776276,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,74,0.023517698049545288,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,75,0.023539304733276367,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,76,0.023523306474089622,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,77,0.023532239720225334,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,78,0.023500898852944374,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,79,0.023556148633360863,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,80,0.02355366200208664,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,81,0.023520881310105324,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,82,0.023545773699879646,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,83,0.023502860218286514,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,84,0.023531140759587288,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,85,0.023509949445724487,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,86,0.02352827973663807,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,87,0.023542089387774467,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,88,0.023534879088401794,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,89,0.023539353162050247,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,90,0.023521827533841133,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,91,0.02353573590517044,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,92,0.023546399548649788,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,93,0.023553308099508286,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,94,0.02354086935520172,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,95,0.023532897233963013,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,96,0.02351819910109043,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,97,0.023537658154964447,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,98,0.023523209616541862,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,99,0.023531896993517876,0.9525316455696202
