dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,18,2632,2546.996826171875,0.01761734113097191,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,19,2632,2547.45068359375,0.017674492672085762,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,20,2632,2548.291259765625,0.017681647092103958,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,21,2632,2547.869873046875,0.01768028922379017,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,22,2632,2547.8056640625,0.01766625978052616,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,23,2632,2548.198974609375,0.017660845071077347,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,24,2632,2547.7939453125,0.017676303163170815,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,25,2632,2546.703857421875,0.017648817971348763,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,26,2632,2547.418212890625,0.017628274857997894,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,27,2632,2546.69482421875,0.017642930150032043,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,28,2632,2547.458984375,0.017659587785601616,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,29,2632,2547.1640625,0.017662283033132553,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,30,2632,2546.75,0.017660461366176605,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,31,2632,2547.271240234375,0.017650850117206573,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,32,2632,2547.34716796875,0.01768769696354866,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,33,2632,2548.15185546875,0.017627906054258347,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,34,2632,2548.1708984375,0.017660055309534073,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,35,2632,2547.320068359375,0.01766502857208252,0.9602169981916817
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,36,2632,2548.87939453125,0.017658885568380356,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,37,2632,2546.943115234375,0.017673222348093987,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,38,2632,2547.267333984375,0.01764892414212227,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,39,2632,2547.236083984375,0.017642177641391754,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,40,2632,2547.294921875,0.017659597098827362,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,41,2632,2547.234619140625,0.017672806978225708,0.9588607594936709
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,42,2632,2548.23828125,0.01765722781419754,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,43,2632,2547.151611328125,0.01763860136270523,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,44,2632,2546.99365234375,0.017632482573390007,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,45,2632,2547.14697265625,0.017665214836597443,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,46,2632,2547.2255859375,0.017639949917793274,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,47,2632,2546.832275390625,0.017650384455919266,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,48,2632,2547.14013671875,0.017657814547419548,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,49,2632,2547.717041015625,0.01765093207359314,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,50,2632,2548.1396484375,0.01761425845324993,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,51,2632,2547.49951171875,0.017652738839387894,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,52,2632,2547.552001953125,0.017652131617069244,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,53,2632,2546.7255859375,0.01765543594956398,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,54,2632,2547.058837890625,0.01765298843383789,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,55,2632,2547.740966796875,0.017632003873586655,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,56,2632,2547.3603515625,0.01764852926135063,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,57,2632,2547.22509765625,0.017643647268414497,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,58,2632,2547.698486328125,0.017683571204543114,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,59,2632,2548.2158203125,0.01766572892665863,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,60,2632,2547.894775390625,0.017655853182077408,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,61,2632,2547.603515625,0.01768115535378456,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,62,2632,2547.624267578125,0.017632270231842995,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,63,2632,2547.20068359375,0.017624901607632637,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,64,2632,2547.394287109375,0.01765242964029312,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,65,2632,2547.37841796875,0.017656445503234863,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,66,2632,2548.090576171875,0.017625078558921814,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,67,2632,2547.025390625,0.01763768494129181,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,68,2632,2547.685302734375,0.017639337107539177,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,69,2632,2547.139404296875,0.017648525536060333,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,70,2632,2547.3291015625,0.01764497719705105,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,71,2632,2548.609130859375,0.017651496455073357,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,72,2632,2548.880615234375,0.01765211671590805,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,73,2632,2547.00634765625,0.017637627199292183,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,74,2632,2547.192626953125,0.017675161361694336,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,75,2632,2546.596923828125,0.017635805532336235,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,76,2632,2547.947509765625,0.017680663615465164,0.9593128390596745
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,77,2632,2548.08154296875,0.01765955425798893,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,78,2632,2547.3310546875,0.01768486015498638,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,79,2632,2547.534423828125,0.017650287598371506,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,80,2632,2547.830078125,0.017644403502345085,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,81,2632,2546.84912109375,0.017664192244410515,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,82,2632,2547.370361328125,0.017653802409768105,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,83,2632,2547.8603515625,0.017675302922725677,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,84,2632,2547.582275390625,0.01763988472521305,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,85,2632,2547.18359375,0.01769707165658474,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,86,2632,2548.42724609375,0.01767994835972786,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,87,2632,2546.4384765625,0.01765645481646061,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,88,2632,2548.34814453125,0.017677003517746925,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,89,2632,2547.7578125,0.017638294026255608,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,90,2632,2547.14208984375,0.017633602023124695,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,91,2632,2548.100830078125,0.017644502222537994,0.9570524412296564
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,92,2632,2548.142822265625,0.017669115215539932,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,93,2632,2547.669677734375,0.01768682710826397,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,94,2632,2547.98193359375,0.017660751938819885,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,95,2632,2547.50048828125,0.017657972872257233,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,96,2632,2547.369384765625,0.017649389803409576,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,97,2632,2548.729736328125,0.01767323724925518,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,98,2632,2546.935791015625,0.017624013125896454,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.5,99,2632,2547.87353515625,0.017639469355344772,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,0,2632,2583.04345703125,0.018265314400196075,0.9570524412296564
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,1,2632,2582.404296875,0.0182453952729702,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,2,2632,2582.20703125,0.01822497509419918,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,3,2632,2582.2568359375,0.018224822357296944,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,4,2632,2582.5732421875,0.018260043114423752,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,5,2632,2583.17041015625,0.018228912726044655,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,6,2632,2582.322021484375,0.01824658364057541,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,7,2632,2583.30419921875,0.018245767802000046,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,8,2632,2583.404296875,0.018256083130836487,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,9,2632,2582.596923828125,0.018238374963402748,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,10,2632,2581.9931640625,0.018259704113006592,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,11,2632,2581.789306640625,0.018242202699184418,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,12,2632,2582.32470703125,0.018233617767691612,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,13,2632,2583.1171875,0.018234552815556526,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,14,2632,2582.363037109375,0.018223470076918602,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,15,2632,2582.43408203125,0.0182466022670269,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,16,2632,2582.864990234375,0.018254367634654045,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,17,2632,2582.89794921875,0.01823684573173523,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,18,2632,2581.6904296875,0.018221760168671608,0.9584086799276672
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,19,2632,2582.5263671875,0.018276231363415718,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,20,2632,2582.78076171875,0.018266212195158005,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,21,2632,2582.62841796875,0.01824646256864071,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,22,2632,2582.8740234375,0.018256278708577156,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,23,2632,2584.20751953125,0.0182640440762043,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,24,2632,2582.669677734375,0.018261080607771873,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,25,2632,2581.9951171875,0.018244076520204544,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,26,2632,2582.7744140625,0.018232952803373337,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,27,2632,2581.27392578125,0.01823500730097294,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,28,2632,2581.742919921875,0.018242700025439262,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,29,2632,2582.17626953125,0.018244411796331406,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,30,2632,2582.30517578125,0.0182554442435503,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,31,2632,2581.925048828125,0.01823613792657852,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,32,2632,2581.979736328125,0.01825656183063984,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,33,2632,2582.37158203125,0.018238570541143417,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,34,2632,2583.265869140625,0.018236562609672546,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,35,2632,2582.44091796875,0.01824989728629589,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,36,2632,2583.4951171875,0.018247418105602264,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,37,2632,2582.108154296875,0.01825740747153759,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,38,2632,2582.5498046875,0.01825352944433689,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,39,2632,2581.7880859375,0.018243249505758286,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,40,2632,2582.10400390625,0.018257802352309227,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,41,2632,2581.820068359375,0.018269002437591553,0.9615732368896925
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,42,2632,2583.18408203125,0.01824079640209675,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,43,2632,2582.19677734375,0.01825338415801525,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,44,2632,2582.298828125,0.018238253891468048,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,45,2632,2581.992431640625,0.01825215294957161,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,46,2632,2581.64208984375,0.01823134534060955,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,47,2632,2581.97802734375,0.01825033687055111,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,48,2632,2581.777587890625,0.018248125910758972,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,49,2632,2582.61767578125,0.018248753622174263,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,50,2632,2583.046142578125,0.018232563510537148,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,51,2632,2583.016357421875,0.01823701523244381,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,52,2632,2582.492919921875,0.01825486123561859,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,53,2632,2581.6787109375,0.018256908282637596,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,54,2632,2582.40283203125,0.018245572224259377,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,55,2632,2582.398681640625,0.01822887733578682,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,56,2632,2582.712890625,0.018255652859807014,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,57,2632,2582.448974609375,0.018249278888106346,0.9606690777576853
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,58,2632,2582.17138671875,0.018249785527586937,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,59,2632,2582.4150390625,0.0182565338909626,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,60,2632,2582.827880859375,0.018254537135362625,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,61,2632,2582.59375,0.018268289044499397,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,62,2632,2582.24560546875,0.018239950761198997,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,63,2632,2582.254638671875,0.01824510097503662,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,64,2632,2582.16015625,0.018248628824949265,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,65,2632,2581.962890625,0.01824001409113407,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,66,2632,2582.32568359375,0.01824573613703251,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,67,2632,2581.478759765625,0.01823136955499649,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,68,2632,2582.479248046875,0.01824517734348774,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,69,2632,2581.522705078125,0.018250688910484314,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,70,2632,2582.785888671875,0.01824219711124897,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,71,2632,2582.7705078125,0.018253853544592857,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,72,2632,2583.273681640625,0.018254553899168968,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,73,2632,2582.334228515625,0.01824142411351204,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,74,2632,2581.447265625,0.018253950402140617,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,75,2632,2581.935302734375,0.018239188939332962,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,76,2632,2582.2919921875,0.018274033442139626,0.9606690777576853
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,77,2632,2583.5126953125,0.01825898140668869,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,78,2632,2582.2138671875,0.018268845975399017,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,79,2632,2582.2919921875,0.018247922882437706,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,80,2632,2582.78271484375,0.018233874812722206,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,81,2632,2581.9765625,0.01824730448424816,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,82,2632,2582.54248046875,0.01825355552136898,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,83,2632,2582.21923828125,0.018277645111083984,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,84,2632,2581.837646484375,0.018241053447127342,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,85,2632,2582.552978515625,0.01826522871851921,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,86,2632,2583.162353515625,0.018272677436470985,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,87,2632,2581.498291015625,0.018258575350046158,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,88,2632,2583.1953125,0.01826116256415844,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,89,2632,2582.16455078125,0.01823923923075199,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,90,2632,2581.996826171875,0.01825571432709694,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,91,2632,2582.79345703125,0.018245048820972443,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,92,2632,2582.59814453125,0.018251625820994377,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,93,2632,2582.58642578125,0.018278943374753,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,94,2632,2582.480224609375,0.018249202519655228,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,95,2632,2582.821533203125,0.018259521573781967,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,96,2632,2582.1826171875,0.018251590430736542,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,97,2632,2583.24462890625,0.01825697533786297,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,98,2632,2581.551513671875,0.018222317099571228,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.275,0.75,99,2632,2582.806640625,0.018248356878757477,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,0,2872,2677.447998046875,0.022643735632300377,0.9570524412296564
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,1,2872,2677.91552734375,0.02261788584291935,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,2,2872,2677.51953125,0.02251027338206768,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,3,2872,2677.009033203125,0.022569280117750168,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,4,2872,2678.57373046875,0.022657331079244614,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,5,2872,2676.875244140625,0.022445471957325935,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,6,2872,2677.0986328125,0.02261870726943016,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,7,2872,2678.341796875,0.022589730098843575,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.3,0.05,8,2872,2678.20068359375,0.022801758721470833,0.9493670886075949
