dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,None,1.0,0.275,0.5,63,3308,3159.020263671875,0.013055454008281231,0.9525530953456847
mmlu-pro,None,1.0,0.275,0.5,64,3308,3160.638916015625,0.013093112967908382,0.9421599638499775
mmlu-pro,None,1.0,0.275,0.5,65,3308,3160.7333984375,0.01305338740348816,0.9403524627202893
mmlu-pro,None,1.0,0.275,0.5,66,3308,3159.6708984375,0.013047169893980026,0.94713059195662
mmlu-pro,None,1.0,0.275,0.5,67,3308,3160.35693359375,0.013082741759717464,0.9408043380027112
mmlu-pro,None,1.0,0.275,0.5,68,3308,3159.772216796875,0.013061017729341984,0.9444193402620877
mmlu-pro,None,1.0,0.275,0.5,69,3308,3160.099853515625,0.013073539361357689,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.5,70,3308,3160.087158203125,0.013045663014054298,0.9566199728874831
mmlu-pro,None,1.0,0.275,0.5,71,3308,3160.48291015625,0.013070794753730297,0.9493899683687302
mmlu-pro,None,1.0,0.275,0.5,72,3308,3160.334228515625,0.013073116540908813,0.9399005874378672
mmlu-pro,None,1.0,0.275,0.5,73,3308,3159.77001953125,0.013052642345428467,0.9516493447808405
mmlu-pro,None,1.0,0.275,0.5,74,3308,3159.366455078125,0.013050173409283161,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.5,75,3308,3160.53125,0.013039559125900269,0.9412562132851333
mmlu-pro,None,1.0,0.275,0.5,76,3308,3160.850341796875,0.013033109717071056,0.9435155896972436
mmlu-pro,None,1.0,0.275,0.5,77,3308,3160.05908203125,0.013037859462201595,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.5,78,3308,3160.271484375,0.013046838343143463,0.9507455942159965
mmlu-pro,None,1.0,0.275,0.5,79,3308,3158.679931640625,0.013065834529697895,0.9457749661093539
mmlu-pro,None,1.0,0.275,0.5,80,3308,3159.917724609375,0.013052904978394508,0.9403524627202893
mmlu-pro,None,1.0,0.275,0.5,81,3308,3159.407958984375,0.013054544106125832,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.5,82,3308,3160.577880859375,0.013065842911601067,0.947582467239042
mmlu-pro,None,1.0,0.275,0.5,83,3308,3160.045166015625,0.013063631020486355,0.9493899683687302
mmlu-pro,None,1.0,0.275,0.5,84,3308,3159.5869140625,0.013048729859292507,0.9444193402620877
mmlu-pro,None,1.0,0.275,0.5,85,3308,3160.825927734375,0.01305956207215786,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.5,86,3308,3162.012939453125,0.01307192724198103,0.9498418436511523
mmlu-pro,None,1.0,0.275,0.5,87,3308,3158.1689453125,0.01303685549646616,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.5,88,3308,3159.64599609375,0.013057496398687363,0.9548124717577949
mmlu-pro,None,1.0,0.275,0.5,89,3308,3159.747314453125,0.013054153881967068,0.9426118391323995
mmlu-pro,None,1.0,0.275,0.5,90,3308,3160.01220703125,0.013057194650173187,0.9584274740171713
mmlu-pro,None,1.0,0.275,0.5,91,3308,3161.7734375,0.0130667295306921,0.9543605964753729
mmlu-pro,None,1.0,0.275,0.5,92,3308,3160.5322265625,0.01304605696350336,0.9444193402620877
mmlu-pro,None,1.0,0.275,0.5,93,3308,3160.27001953125,0.013059994205832481,0.9480343425214641
mmlu-pro,None,1.0,0.275,0.5,94,3308,3160.603271484375,0.013064272701740265,0.947582467239042
mmlu-pro,None,1.0,0.275,0.5,95,3308,3160.81640625,0.013046911917626858,0.9448712155445097
mmlu-pro,None,1.0,0.275,0.5,96,3308,3159.335693359375,0.013056081719696522,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.5,97,3308,3160.353759765625,0.013057243078947067,0.9525530953456847
mmlu-pro,None,1.0,0.275,0.5,98,3308,3159.97998046875,0.013058003038167953,0.946678716674198
mmlu-pro,None,1.0,0.275,0.5,99,3308,3160.329345703125,0.013047490268945694,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,0,3308,3223.95068359375,0.013997719623148441,0.94713059195662
mmlu-pro,None,1.0,0.275,0.75,1,3308,3222.493408203125,0.013991931453347206,0.956168097605061
mmlu-pro,None,1.0,0.275,0.75,2,3308,3222.77392578125,0.013986801728606224,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.75,3,3308,3221.972900390625,0.01398561242967844,0.956168097605061
mmlu-pro,None,1.0,0.275,0.75,4,3308,3223.311279296875,0.013986412435770035,0.9439674649796657
mmlu-pro,None,1.0,0.275,0.75,5,3308,3222.70068359375,0.01399103831499815,0.9539087211929508
mmlu-pro,None,1.0,0.275,0.75,6,3308,3223.02880859375,0.014010758139193058,0.9534568459105287
mmlu-pro,None,1.0,0.275,0.75,7,3308,3224.105712890625,0.0139739029109478,0.946678716674198
mmlu-pro,None,1.0,0.275,0.75,8,3308,3223.30908203125,0.01400422491133213,0.946678716674198
mmlu-pro,None,1.0,0.275,0.75,9,3308,3222.479248046875,0.013986009173095226,0.9566199728874831
mmlu-pro,None,1.0,0.275,0.75,10,3308,3221.947509765625,0.013972628861665726,0.946678716674198
mmlu-pro,None,1.0,0.275,0.75,11,3308,3222.408935546875,0.013987974263727665,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,12,3308,3222.625244140625,0.01398272905498743,0.9457749661093539
mmlu-pro,None,1.0,0.275,0.75,13,3308,3223.40625,0.013998066075146198,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.75,14,3308,3223.188720703125,0.013998929411172867,0.9530049706281066
mmlu-pro,None,1.0,0.275,0.75,15,3308,3223.1806640625,0.014005349017679691,0.9489380930863082
mmlu-pro,None,1.0,0.275,0.75,16,3308,3222.95166015625,0.013983556069433689,0.9480343425214641
mmlu-pro,None,1.0,0.275,0.75,17,3308,3224.82763671875,0.014006303623318672,0.9525530953456847
mmlu-pro,None,1.0,0.275,0.75,18,3308,3221.905517578125,0.01397534366697073,0.9534568459105287
mmlu-pro,None,1.0,0.275,0.75,19,3308,3222.435546875,0.013998317532241344,0.9480343425214641
mmlu-pro,None,1.0,0.275,0.75,20,3308,3222.97314453125,0.01399542111903429,0.9417080885675554
mmlu-pro,None,1.0,0.275,0.75,21,3308,3222.8779296875,0.013994334265589714,0.946678716674198
mmlu-pro,None,1.0,0.275,0.75,22,3308,3223.27783203125,0.013998981565237045,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.75,23,3308,3224.274658203125,0.013994633220136166,0.9430637144148215
mmlu-pro,None,1.0,0.275,0.75,24,3308,3223.905029296875,0.014009082689881325,0.9507455942159965
mmlu-pro,None,1.0,0.275,0.75,25,3308,3221.53173828125,0.013992988504469395,0.9498418436511523
mmlu-pro,None,1.0,0.275,0.75,26,3308,3222.632080078125,0.013999016024172306,0.9548124717577949
mmlu-pro,None,1.0,0.275,0.75,27,3308,3221.812744140625,0.013992425054311752,0.9543605964753729
mmlu-pro,None,1.0,0.275,0.75,28,3308,3220.91455078125,0.01400700118392706,0.9439674649796657
mmlu-pro,None,1.0,0.275,0.75,29,3308,3223.6943359375,0.013985912315547466,0.9358337098960687
mmlu-pro,None,1.0,0.275,0.75,30,3308,3221.84716796875,0.013987381011247635,0.9394487121554451
mmlu-pro,None,1.0,0.275,0.75,31,3308,3223.4169921875,0.013990618288516998,0.9417080885675554
mmlu-pro,None,1.0,0.275,0.75,32,3308,3223.44775390625,0.014001396484673023,0.9507455942159965
mmlu-pro,None,1.0,0.275,0.75,33,3308,3222.69677734375,0.013991088606417179,0.9412562132851333
mmlu-pro,None,1.0,0.275,0.75,34,3308,3222.98193359375,0.014003792777657509,0.9448712155445097
mmlu-pro,None,1.0,0.275,0.75,35,3308,3223.662353515625,0.013992943800985813,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,36,3308,3223.044189453125,0.01398939173668623,0.9430637144148215
mmlu-pro,None,1.0,0.275,0.75,37,3308,3223.135009765625,0.014001612551510334,0.946678716674198
mmlu-pro,None,1.0,0.275,0.75,38,3308,3222.947021484375,0.014009752310812473,0.9502937189335744
mmlu-pro,None,1.0,0.275,0.75,39,3308,3221.2841796875,0.014001241885125637,0.9394487121554451
mmlu-pro,None,1.0,0.275,0.75,40,3308,3223.656494140625,0.014003018848598003,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,41,3308,3222.9853515625,0.014020591974258423,0.9448712155445097
mmlu-pro,None,1.0,0.275,0.75,42,3308,3223.334228515625,0.013994194567203522,0.9539087211929508
mmlu-pro,None,1.0,0.275,0.75,43,3308,3222.660888671875,0.013988039456307888,0.9539087211929508
mmlu-pro,None,1.0,0.275,0.75,44,3308,3222.3564453125,0.014002982527017593,0.9448712155445097
mmlu-pro,None,1.0,0.275,0.75,45,3308,3221.201904296875,0.01398491207510233,0.9570718481699051
mmlu-pro,None,1.0,0.275,0.75,46,3308,3221.5087890625,0.013996702618896961,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.75,47,3308,3222.703125,0.014007695950567722,0.9435155896972436
mmlu-pro,None,1.0,0.275,0.75,48,3308,3222.02197265625,0.01400506030768156,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,49,3308,3222.90625,0.013987729325890541,0.9502937189335744
mmlu-pro,None,1.0,0.275,0.75,50,3308,3223.151611328125,0.013989743776619434,0.956168097605061
mmlu-pro,None,1.0,0.275,0.75,51,3308,3224.263916015625,0.014003122225403786,0.9548124717577949
mmlu-pro,None,1.0,0.275,0.75,52,3308,3222.267333984375,0.013995137996971607,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,53,3308,3223.037353515625,0.014003298245370388,0.9534568459105287
mmlu-pro,None,1.0,0.275,0.75,54,3308,3222.666015625,0.013997855596244335,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.75,55,3308,3223.19140625,0.014006557874381542,0.94713059195662
mmlu-pro,None,1.0,0.275,0.75,56,3308,3222.825927734375,0.0140160471200943,0.9539087211929508
mmlu-pro,None,1.0,0.275,0.75,57,3308,3223.572021484375,0.014003532938659191,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,58,3308,3224.82177734375,0.013983968645334244,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.75,59,3308,3222.867919921875,0.01398437935858965,0.9511974694984184
mmlu-pro,None,1.0,0.275,0.75,60,3308,3222.854736328125,0.013989964500069618,0.9530049706281066
mmlu-pro,None,1.0,0.275,0.75,61,3308,3223.775390625,0.014007938094437122,0.9502937189335744
mmlu-pro,None,1.0,0.275,0.75,62,3308,3221.365478515625,0.013983406126499176,0.9516493447808405
mmlu-pro,None,1.0,0.275,0.75,63,3308,3223.017578125,0.014001220464706421,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,64,3308,3223.317626953125,0.014012319035828114,0.9525530953456847
mmlu-pro,None,1.0,0.275,0.75,65,3308,3222.500244140625,0.013987553305923939,0.9412562132851333
mmlu-pro,None,1.0,0.275,0.75,66,3308,3222.8525390625,0.01399381272494793,0.9480343425214641
mmlu-pro,None,1.0,0.275,0.75,67,3308,3222.218994140625,0.01401611603796482,0.9502937189335744
mmlu-pro,None,1.0,0.275,0.75,68,3308,3222.259765625,0.01400191430002451,0.9498418436511523
mmlu-pro,None,1.0,0.275,0.75,69,3308,3222.844970703125,0.01399152260273695,0.9516493447808405
mmlu-pro,None,1.0,0.275,0.75,70,3308,3222.3798828125,0.013977142982184887,0.9498418436511523
mmlu-pro,None,1.0,0.275,0.75,71,3308,3222.728759765625,0.013993766158819199,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.75,72,3308,3223.025634765625,0.014008243568241596,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,73,3308,3221.5205078125,0.014003561809659004,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,74,3308,3222.474853515625,0.013992808759212494,0.9421599638499775
mmlu-pro,None,1.0,0.275,0.75,75,3308,3222.879638671875,0.013987960293889046,0.9430637144148215
mmlu-pro,None,1.0,0.275,0.75,76,3308,3223.540771484375,0.01397161278873682,0.94713059195662
mmlu-pro,None,1.0,0.275,0.75,77,3308,3222.88427734375,0.013985727913677692,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.75,78,3308,3221.802490234375,0.013997077941894531,0.94713059195662
mmlu-pro,None,1.0,0.275,0.75,79,3308,3221.412841796875,0.01399993896484375,0.9511974694984184
mmlu-pro,None,1.0,0.275,0.75,80,3308,3223.588134765625,0.013978732749819756,0.9426118391323995
mmlu-pro,None,1.0,0.275,0.75,81,3308,3222.730224609375,0.013988529331982136,0.9493899683687302
mmlu-pro,None,1.0,0.275,0.75,82,3308,3223.533935546875,0.014011088758707047,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,83,3308,3222.5869140625,0.013994368724524975,0.956168097605061
mmlu-pro,None,1.0,0.275,0.75,84,3308,3220.473876953125,0.013995013199746609,0.9462268413917759
mmlu-pro,None,1.0,0.275,0.75,85,3308,3223.951904296875,0.013998069800436497,0.9457749661093539
mmlu-pro,None,1.0,0.275,0.75,86,3308,3224.19921875,0.014006043784320354,0.9521012200632626
mmlu-pro,None,1.0,0.275,0.75,87,3308,3221.800537109375,0.013982059434056282,0.9493899683687302
mmlu-pro,None,1.0,0.275,0.75,88,3308,3222.969970703125,0.013985525816679,0.9444193402620877
mmlu-pro,None,1.0,0.275,0.75,89,3308,3221.95068359375,0.013996679335832596,0.9507455942159965
mmlu-pro,None,1.0,0.275,0.75,90,3308,3222.5634765625,0.013993185944855213,0.9489380930863082
mmlu-pro,None,1.0,0.275,0.75,91,3308,3223.376220703125,0.013996358029544353,0.9493899683687302
mmlu-pro,None,1.0,0.275,0.75,92,3308,3222.184814453125,0.013980861753225327,0.9403524627202893
mmlu-pro,None,1.0,0.275,0.75,93,3308,3222.9755859375,0.014008397236466408,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,94,3308,3222.42138671875,0.013996520079672337,0.9453230908269318
mmlu-pro,None,1.0,0.275,0.75,95,3308,3222.44189453125,0.013988325372338295,0.9484862178038862
mmlu-pro,None,1.0,0.275,0.75,96,3308,3221.6162109375,0.01399158127605915,0.9511974694984184
mmlu-pro,None,1.0,0.275,0.75,97,3308,3223.2421875,0.013993686065077782,0.947582467239042
mmlu-pro,None,1.0,0.275,0.75,98,3308,3221.116455078125,0.013993187807500362,0.956168097605061
mmlu-pro,None,1.0,0.275,0.75,99,3308,3222.854736328125,0.013988865539431572,0.9539087211929508
mmlu-pro,None,1.0,0.3,0.05,0,3609,3240.013427734375,0.014925132505595684,0.9335743334839585
mmlu-pro,None,1.0,0.3,0.05,1,3609,3241.498779296875,0.014866173267364502,0.9231812019882513
mmlu-pro,None,1.0,0.3,0.05,2,3609,3242.1083984375,0.014742802828550339,0.9331224582015364
mmlu-pro,None,1.0,0.3,0.05,3,3609,3240.92578125,0.014927118085324764,0.938996836873023
mmlu-pro,None,1.0,0.3,0.05,4,3609,3240.795654296875,0.014801052398979664,0.9340262087663805
mmlu-pro,None,1.0,0.3,0.05,5,3609,3242.19873046875,0.014996837824583054,0.9521012200632626
mmlu-pro,None,1.0,0.3,0.05,6,3609,3242.043212890625,0.01486177183687687,0.9417080885675554
mmlu-pro,None,1.0,0.3,0.05,7,3609,3241.259765625,0.014887587167322636,0.9340262087663805
mmlu-pro,None,1.0,0.3,0.05,8,3609,3241.867431640625,0.014960329048335552,0.9448712155445097
mmlu-pro,None,1.0,0.3,0.05,9,3609,3240.55615234375,0.014869479462504387,0.9435155896972436
mmlu-pro,None,1.0,0.3,0.05,10,3609,3239.884765625,0.014827657490968704,0.9340262087663805
mmlu-pro,None,1.0,0.3,0.05,11,3609,3239.868408203125,0.014840297400951385,0.9281518300948939
mmlu-pro,None,1.0,0.3,0.05,12,3609,3243.14501953125,0.014918375760316849,0.9412562132851333
mmlu-pro,None,1.0,0.3,0.05,13,3609,3241.69677734375,0.014852908439934254,0.9290555806597379
mmlu-pro,None,1.0,0.3,0.05,14,3609,3240.904541015625,0.014883195050060749,0.9444193402620877
mmlu-pro,None,1.0,0.3,0.05,15,3609,3241.239013671875,0.014963982626795769,0.9448712155445097
mmlu-pro,None,1.0,0.3,0.05,16,3609,3241.33154296875,0.015034147538244724,0.9385449615906011
mmlu-pro,None,1.0,0.3,0.05,17,3609,3240.79150390625,0.015033374540507793,0.9430637144148215
mmlu-pro,None,1.0,0.3,0.05,18,3609,3239.091064453125,0.01476825587451458,0.9367374604609128
mmlu-pro,None,1.0,0.3,0.05,19,3609,3241.677734375,0.014940551482141018,0.9435155896972436
mmlu-pro,None,1.0,0.3,0.05,20,3609,3240.84228515625,0.014957298524677753,0.9421599638499775
mmlu-pro,None,1.0,0.3,0.05,21,3609,3241.58544921875,0.014936159364879131,0.9421599638499775
mmlu-pro,None,1.0,0.3,0.05,22,3609,3242.176513671875,0.014842936769127846,0.9331224582015364
mmlu-pro,None,1.0,0.3,0.05,23,3609,3241.39990234375,0.015052481554448605,0.9403524627202893
mmlu-pro,None,1.0,0.3,0.05,24,3609,3243.044189453125,0.014833631925284863,0.9394487121554451
mmlu-pro,None,1.0,0.3,0.05,25,3609,3240.7138671875,0.015024332329630852,0.9399005874378672
mmlu-pro,None,1.0,0.3,0.05,26,3609,3242.2529296875,0.015064237639307976,0.9299593312245821
mmlu-pro,None,1.0,0.3,0.05,27,3609,3240.39208984375,0.014952347613871098,0.9394487121554451
mmlu-pro,None,1.0,0.3,0.05,28,3609,3240.358642578125,0.014981403015553951,0.9371893357433349
mmlu-pro,None,1.0,0.3,0.05,29,3609,3241.214111328125,0.014946233481168747,0.9349299593312246
mmlu-pro,None,1.0,0.3,0.05,30,3609,3241.759521484375,0.015002974309027195,0.9376412110257569
mmlu-pro,None,1.0,0.3,0.05,31,3609,3241.905029296875,0.014781344681978226,0.9326705829191143
mmlu-pro,None,1.0,0.3,0.05,32,3609,3241.589111328125,0.01497437059879303,0.9417080885675554
mmlu-pro,None,1.0,0.3,0.05,33,3609,3240.89501953125,0.015031374990940094,0.9353818346136467
mmlu-pro,None,1.0,0.3,0.05,34,3609,3241.9677734375,0.014957367442548275,0.9394487121554451
mmlu-pro,None,1.0,0.3,0.05,35,3609,3240.63623046875,0.014869730919599533,0.9317668323542703
mmlu-pro,None,1.0,0.3,0.05,36,3609,3240.77490234375,0.0149169210344553,0.9371893357433349
mmlu-pro,None,1.0,0.3,0.05,37,3609,3240.623046875,0.014818938449025154,0.9421599638499775
mmlu-pro,None,1.0,0.3,0.05,38,3609,3242.206298828125,0.014984119683504105,0.9367374604609128
mmlu-pro,None,1.0,0.3,0.05,39,3609,3240.1259765625,0.015003043226897717,0.9335743334839585
mmlu-pro,None,1.0,0.3,0.05,40,3609,3240.0048828125,0.014733897522091866,0.9358337098960687
mmlu-pro,None,1.0,0.3,0.05,41,3609,3241.281005859375,0.015043031424283981,0.9408043380027112
mmlu-pro,None,1.0,0.3,0.05,42,3609,3241.788818359375,0.014992942102253437,0.9435155896972436
mmlu-pro,None,1.0,0.3,0.05,43,3609,3241.470703125,0.014947566203773022,0.9399005874378672
mmlu-pro,None,1.0,0.3,0.05,44,3609,3239.7001953125,0.01489294320344925,0.94713059195662
mmlu-pro,None,1.0,0.3,0.05,45,3609,3241.3681640625,0.014794457703828812,0.9448712155445097
mmlu-pro,None,1.0,0.3,0.05,46,3609,3239.65478515625,0.014787138439714909,0.9412562132851333
mmlu-pro,None,1.0,0.3,0.05,47,3609,3241.37939453125,0.0149108050391078,0.9349299593312246
mmlu-pro,None,1.0,0.3,0.05,48,3609,3240.54541015625,0.01506741251796484,0.9448712155445097
mmlu-pro,None,1.0,0.3,0.05,49,3609,3241.171630859375,0.014995748177170753,0.9308630817894261
mmlu-pro,None,1.0,0.3,0.05,50,3609,3241.4423828125,0.014856524765491486,0.9385449615906011
mmlu-pro,None,1.0,0.3,0.05,51,3609,3242.863037109375,0.015039877034723759,0.9484862178038862
mmlu-pro,None,1.0,0.3,0.05,52,3609,3239.644287109375,0.014845598489046097,0.9254405784003615
mmlu-pro,None,1.0,0.3,0.05,53,3609,3242.044677734375,0.015028608962893486,0.9358337098960687
mmlu-pro,None,1.0,0.3,0.05,54,3609,3240.1123046875,0.014845811761915684,0.9453230908269318
mmlu-pro,None,1.0,0.3,0.05,55,3609,3242.248779296875,0.014883707277476788,0.9408043380027112
mmlu-pro,None,1.0,0.3,0.05,56,3609,3240.8486328125,0.014911753125488758,0.9403524627202893
mmlu-pro,None,1.0,0.3,0.05,57,3609,3241.941162109375,0.014817385002970695,0.9408043380027112
mmlu-pro,None,1.0,0.3,0.05,58,3609,3241.977783203125,0.014799111522734165,0.9394487121554451
mmlu-pro,None,1.0,0.3,0.05,59,3609,3241.73193359375,0.014825323596596718,0.946678716674198
mmlu-pro,None,1.0,0.3,0.05,60,3609,3240.541259765625,0.015007114969193935,0.9385449615906011
mmlu-pro,None,1.0,0.3,0.05,61,3609,3239.977783203125,0.014807620085775852,0.9403524627202893
mmlu-pro,None,1.0,0.3,0.05,62,3609,3239.996337890625,0.01499814074486494,0.9412562132851333
mmlu-pro,None,1.0,0.3,0.05,63,3609,3240.50634765625,0.015018950216472149,0.9344780840488026
mmlu-pro,None,1.0,0.3,0.05,64,3609,3240.590576171875,0.014961966313421726,0.9521012200632626
mmlu-pro,None,1.0,0.3,0.05,65,3609,3241.447265625,0.014812077395617962,0.9367374604609128
mmlu-pro,None,1.0,0.3,0.05,66,3609,3239.771240234375,0.014835745096206665,0.9385449615906011
mmlu-pro,None,1.0,0.3,0.05,67,3609,3242.458984375,0.015018192119896412,0.9439674649796657
mmlu-pro,None,1.0,0.3,0.05,68,3609,3240.806396484375,0.014951223507523537,0.9399005874378672
mmlu-pro,None,1.0,0.3,0.05,69,3609,3240.631591796875,0.014847677201032639,0.938093086308179
mmlu-pro,None,1.0,0.3,0.05,70,3609,3239.541748046875,0.014873280189931393,0.9539087211929508
mmlu-pro,None,1.0,0.3,0.05,71,3609,3241.35009765625,0.014878001064062119,0.9403524627202893
mmlu-pro,None,1.0,0.3,0.05,72,3609,3240.964599609375,0.015144840814173222,0.9435155896972436
mmlu-pro,None,1.0,0.3,0.05,73,3609,3242.77978515625,0.014873807318508625,0.9444193402620877
mmlu-pro,None,1.0,0.3,0.05,74,3609,3242.87158203125,0.015037125907838345,0.9408043380027112
mmlu-pro,None,1.0,0.3,0.05,75,3609,3242.78515625,0.014883403666317463,0.9444193402620877
mmlu-pro,None,1.0,0.3,0.05,76,3609,3241.64794921875,0.014871599152684212,0.9340262087663805
mmlu-pro,None,1.0,0.3,0.05,77,3609,3241.983154296875,0.014736621640622616,0.9412562132851333
mmlu-pro,None,1.0,0.3,0.05,78,3609,3241.311279296875,0.014837430790066719,0.9326705829191143
mmlu-pro,None,1.0,0.3,0.05,79,3609,3238.0419921875,0.014899286441504955,0.9408043380027112
mmlu-pro,None,1.0,0.3,0.05,80,3609,3241.19873046875,0.0148924570530653,0.9426118391323995
mmlu-pro,None,1.0,0.3,0.05,81,3609,3241.759521484375,0.014827189967036247,0.9304112065070042
mmlu-pro,None,1.0,0.3,0.05,82,3609,3240.83349609375,0.01498714555054903,0.946678716674198
